,,Race,Gender,,,,,,,,,,,,,,,,,,,,
beyonce,2009,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce,2009,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce,2009,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce,2010,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce,2011,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce,2014,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce,2015,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce featuring jay z,2014,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce featuring jayz,2003,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce featuring jayz,2006,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce featuring sean paul,2003,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce featuring sean paul,2004,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce featuring shakira,2007,nw,f,,,,,,,,,,,,,,,,,,,,
beyonce featuring slim thug,2006,nw,f,,,,,,,,,,,,,,,,,,,,
big brother and the holding company,1968,,,,,,,,,,,,,,,,,,,,,,
big mountain,1994,,,,,,,,,,,,,,,,,,,,,,
big pun featuring joe,1998,,,,,,,,,,,,,,,,,,,,,,
big sean featuring chris brown,2011,nw,m,,,,,,,,,,,,,,,,,,,,
big sean featuring drake,2015,nw,m,,,,,,,,,,,,,,,,,,,,
big sean featuring e40,2015,nw,m,,,,,,,,,,,,,,,,,,,,
big sean featuring nicki minaj,2012,nw,m,,,,,,,,,,,,,,,,,,,,
big tymers,2002,nw,m,,,,,,,,,,,,,,,,,,,,
Bikini Kill,0,w,,,,,,,,,,,,,,,,,,,,,
bill conti deetta little and nelson pigford,1977,,,,,,,,,,,,,,,,,,,,,,
bill cosby,1967,nw,m,,,,,,,,,,,,,,,,,,,,
bill medley and jennifer warnes,1987,,,,,,,,,,,,,,,,,,,,,,
bill withers,1971,nw,m,,,,,,,,,,,,,,,,,,,,
bill withers,1972,nw,m,,,,,,,,,,,,,,,,,,,,
bill withers,1972,nw,m,,,,,,,,,,,,,,,,,,,,
Billie Holiday,0,nw,f,,,Gender = m or f,,,,,,,,,,,,,,,,,
billie myers,1998,,,,,,,,,,,,,,,,,,,,,,
Billy Bragg,0,w,m,,,,,,,,,,,,,,,,,,,,
billy currington,2009,w,m,,,,,,,,,,,,,,,,,,,,
billy idol,1982,,,,,,,,,,,,,,,,,,,,,,
billy idol,1984,,,,,,,,,,,,,,,,,,,,,,
billy idol,1987,,,,,,,,,,,,,,,,,,,,,,
billy idol,1987,,,,,,,,,,,,,,,,,,,,,,
billy idol,1990,,,,,,,,,,,,,,,,,,,,,,
billy joe royal,1965,w,m,,,,,,,,,,,,,,,,,,,,
billy joel,1978,,,,,,,,,,,,,,,,,,,,,,
billy joel,1979,,,,,,,,,,,,,,,,,,,,,,
billy joel,1980,,,,,,,,,,,,,,,,,,,,,,
billy joel,1980,,,,,,,,,,,,,,,,,,,,,,
billy joel,1983,,,,,,,,,,,,,,,,,,,,,,
billy joel,1983,,,,,,,,,,,,,,,,,,,,,,
billy joel,1984,,,,,,,,,,,,,,,,,,,,,,
billy joel,1984,,,,,,,,,,,,,,,,,,,,,,
billy joel,1984,,,,,,,,,,,,,,,,,,,,,,
billy joel,1990,,,,,,,,,,,,,,,,,,,,,,
billy joel,1990,,,,,,,,,,,,,,,,,,,,,,
billy joel,1993,,,,,,,,,,,,,,,,,,,,,,
billy ocean,1984,,,,,,,,,,,,,,,,,,,,,,
billy ocean,1985,,,,,,,,,,,,,,,,,,,,,,
billy ocean,1985,,,,,,,,,,,,,,,,,,,,,,
billy ocean,1986,,,,,,,,,,,,,,,,,,,,,,
billy ocean,1986,,,,,,,,,,,,,,,,,,,,,,
billy ocean,1988,,,,,,,,,,,,,,,,,,,,,,
billy paul,1973,,,,,,,,,,,,,,,,,,,,,,
billy preston,1972,,,,,,,,,,,,,,,,,,,,,,
billy preston,1973,,,,,,,,,,,,,,,,,,,,,,
billy preston,1974,,,,,,,,,,,,,,,,,,,,,,
billy preston and syreeta,1980,,,,,,,,,,,,,,,,,,,,,,
billy ray cyrus,1992,w,m,,,,,,,,,,,,,,,,,,,,
billy squier,1981,,,,,,,,,,,,,,,,,,,,,,
billy squier,1984,,,,,,,,,,,,,,,,,,,,,,
billy swan,1975,,,,,,,,,,,,,,,,,,,,,,
billy vera and the beaters,1987,,,,,,,,,,,,,,,,,,,,,,
biz markie,1990,,,,,,,,,,,,,,,,,,,,,,
bj thomas,1966,,,,,,,,,,,,,,,,,,,,,,
bj thomas,1969,,,,,,,,,,,,,,,,,,,,,,
bj thomas,1970,,,,,,,,,,,,,,,,,,,,,,
bj thomas,1970,,,,,,,,,,,,,,,,,,,,,,
bj thomas,1975,,,,,,,,,,,,,,,,,,,,,,
bj thomas,1977,,,,,,,,,,,,,,,,,,,,,,
black box,1990,,,,,,,,,,,,,,,,,,,,,,
black box,1991,,,,,,,,,,,,,,,,,,,,,,
blackstreet,1995,nw,m,,,,,,,,,,,,,,,,,,,,
blackstreet featuring dr dre,1996,nw,m,,,,,,,,,,,,,,,,,,,,
blackstreet featuring dr dre,1997,nw,m,,,,,,,,,,,,,,,,,,,,
blackstreet featuring m'ya mase and blinky blink,1999,nw,m,,,,,,,,,,,,,,,,,,,,
blake shelton,2001,w,m,,,,,,,,,,,,,,,,,,,,
blake shelton,2011,w,m,,,,,,,,,,,,,,,,,,,,
blake shelton,2011,w,m,,,,,,,,,,,,,,,,,,,,
blake shelton,2013,w,m,,,,,,,,,,,,,,,,,,,,
blake shelton featuring pistol annies and friends,2013,nw,m,,,,,,,,,,,,,,,,,,,,
blaque,1999,,,,,,,,,,,,,,,,,,,,,,
blaque,2000,nw,f,,,,,,,,,,,,,,,,,,,,
blessid union of souls,1995,,,,,,,,,,,,,,,,,,,,,,
blink 182,2000,w,m,,,,,,,,,,,,,,,,,,,,
blondie,1979,,,,,,,,,,,,,,,,,,,,,,
blondie,1980,,,,,,,,,,,,,,,,,,,,,,
blondie,1981,,,,,,,,,,,,,,,,,,,,,,
blondie,1981,,,,,,,,,,,,,,,,,,,,,,
blood sweat tears,1969,nw,m,,,,,,,,,,,,,,,,,,,,
blood sweat tears,1969,,,,,,,,,,,,,,,,,,,,,,
bloodstone,1973,,,,,,,,,,,,,,,,,,,,,,
blu cantrell,2001,w,f,,,,,,,,,,,,,,,,,,,,
blue cheer,1968,,,,,,,,,,,,,,,,,,,,,,
blue magic,1974,,,,,,,,,,,,,,,,,,,,,,
blue october,2006,w,m,,,,,,,,,,,,,,,,,,,,
blue ridge rangers,1973,,,,,,,,,,,,,,,,,,,,,,
blue swede,1974,,,,,,,,,,,,,,,,,,,,,,
blues image,1970,,,,,,,,,,,,,,,,,,,,,,
blues magoos,1967,,,,,,,,,,,,,,,,,,,,,,
blues traveler,1995,,,,,,,,,,,,,,,,,,,,,,
blues traveler,1996,,,,,,,,,,,,,,,,,,,,,,
bo donaldson and the heywoods,1974,,,,,,,,,,,,,,,,,,,,,,
bob,2012,nw,m,,,,,,,,,,,,,,,,,,,,
bob dylan,1965,w,m,,,,,,,,,,,,,,,,,,,,
bob dylan,1966,w,m,,,,,,,,,,,,,,,,,,,,
bob dylan,1969,w,m,,,,,,,,,,,,,,,,,,,,
bob featuring bruno mars,2010,nw,m,,,,,,,,,,,,,,,,,,,,
bob featuring hayley williams,2010,nw,m,,,,,,,,,,,,,,,,,,,,
bob featuring rivers cuomo,2010,nw,m,,,,,,,,,,,,,,,,,,,,
bob lind,1966,,,,,,,,,,,,,,,,,,,,,,
Bob Marley & The Wailers,0,nw,m,,,,,,,,,,,,,,,,,,,,
bob seger,1980,,,,,,,,,,,,,,,,,,,,,,
bob seger,1987,,,,,,,,,,,,,,,,,,,,,,
bob seger and the silver bullet band,1980,,,,,,,,,,,,,,,,,,,,,,
bob seger system,1969,,,,,,,,,,,,,,,,,,,,,,
bob seger the silver bullet band,1977,,,,,,,,,,,,,,,,,,,,,,
bob seger the silver bullet band,1978,,,,,,,,,,,,,,,,,,,,,,
bob seger the silver bullet band,1978,,,,,,,,,,,,,,,,,,,,,,
bob seger the silver bullet band,1979,,,,,,,,,,,,,,,,,,,,,,
bob seger the silver bullet band,1983,,,,,,,,,,,,,,,,,,,,,,
bob welch,1978,,,,,,,,,,,,,,,,,,,,,,
bob welch,1978,,,,,,,,,,,,,,,,,,,,,,
bobbi martin,1970,,,,,,,,,,,,,,,,,,,,,,
bobbie gentry,1967,,,,,,,,,,,,,,,,,,,,,,
bobby boris pickett and the cryptkickers,1973,,,,,,,,,,,,,,,,,,,,,,
bobby brown,1988,,,,,,,,,,,,,,,,,,,,,,
bobby brown,1989,,,,,,,,,,,,,,,,,,,,,,
bobby brown,1989,,,,,,,,,,,,,,,,,,,,,,
bobby brown,1989,,,,,,,,,,,,,,,,,,,,,,
bobby brown,1989,,,,,,,,,,,,,,,,,,,,,,
bobby brown,1989,,,,,,,,,,,,,,,,,,,,,,
bobby brown,1992,,,,,,,,,,,,,,,,,,,,,,
bobby brown,1993,,,,,,,,,,,,,,,,,,,,,,
bobby caldwell,1979,,,,,,,,,,,,,,,,,,,,,,
bobby darin,1966,,,,,,,,,,,,,,,,,,,,,,
bobby fuller four,1966,,,,,,,,,,,,,,,,,,,,,,
bobby goldsboro,1965,,,,,,,,,,,,,,,,,,,,,,
bobby goldsboro,1968,w,m,,,,,,,,,,,,,,,,,,,,
bobby goldsboro,1971,,,,,,,,,,,,,,,,,,,,,,
bobby hebb,1966,nw,m,,,,,,,,,,,,,,,,,,,,
bobby mcferrin,1988,,,,,,,,,,,,,,,,,,,,,,
bobby sherman,1969,,,,,,,,,,,,,,,,,,,,,,
bobby sherman,1970,,,,,,,,,,,,,,,,,,,,,,
bobby sherman,1970,,,,,,,,,,,,,,,,,,,,,,
bobby shmurda,2014,nw,m,,,,,,,,,,,,,,,,,,,,
bobby valentino,2005,nw,m,,,,,,,,,,,,,,,,,,,,
bobby vee,1967,,,,,,,,,,,,,,,,,,,,,,
bobby vinton,1967,,,,,,,,,,,,,,,,,,,,,,
bobby vinton,1972,,,,,,,,,,,,,,,,,,,,,,
bobby womack,1974,,,,,,,,,,,,,,,,,,,,,,
bodeans,1996,,,,,,,,,,,,,,,,,,,,,,
bon jovi,1986,,,,,,,,,,,,,,,,,,,,,,
bon jovi,1987,,,,,,,,,,,,,,,,,,,,,,
bon jovi,1987,,,,,,,,,,,,,,,,,,,,,,
bon jovi,1988,,,,,,,,,,,,,,,,,,,,,,
bon jovi,1989,,,,,,,,,,,,,,,,,,,,,,
bon jovi,1989,,,,,,,,,,,,,,,,,,,,,,
bon jovi,1989,,,,,,,,,,,,,,,,,,,,,,
bon jovi,1993,w,m,,,,,,,,,,,,,,,,,,,,
bon jovi,1994,w,m,,,,,,,,,,,,,,,,,,,,
bon jovi,1995,w,m,,,,,,,,,,,,,,,,,,,,
bon jovi,1995,w,m,,,,,,,,,,,,,,,,,,,,
bon jovi featuring jennifer nettles,2006,w,m,,,,,,,,,,,,,,,,,,,,
bone thugsnharmony,1995,,,,,,,,,,,,,,,,,,,,,,
bone thugsnharmony,1996,,,,,,,,,,,,,,,,,,,,,,
bone thugsnharmony,1997,,,,,,,,,,,,,,,,,,,,,,
bone thugsnharmony featuring akon,2007,nw,m,,,,,,,,,,,,,,,,,,,,
bonnie pointer,1979,,,,,,,,,,,,,,,,,,,,,,
bonnie raitt,1991,,,,,,,,,,,,,,,,,,,,,,
bonnie raitt,1992,,,,,,,,,,,,,,,,,,,,,,
bonnie raitt,1994,w,f,,,,,,,,,,,,,,,,,,,,
bonnie tyler,1978,,,,,,,,,,,,,,,,,,,,,,
bonnie tyler,1983,,,,,,,,,,,,,,,,,,,,,,
booker t the mgs,1967,nw,m,,,,,,,,,,,,,,,,,,,,
booker t the mgs,1969,,,,,,,,,,,,,,,,,,,,,,
booker t the mgs,1969,,,,,,,,,,,,,,,,,,,,,,
boston,1978,,,,,,,,,,,,,,,,,,,,,,
boston,1986,,,,,,,,,,,,,,,,,,,,,,
bow wow featuring chris brown and johnt'a austin,2007,nw,m,,,,,,,,,,,,,,,,,,,,
bow wow featuring ciara,2005,nw,m,,,,,,,,,,,,,,,,,,,,
bow wow featuring omarion,2005,nw,m,,,,,,,,,,,,,,,,,,,,
bow wow featuring tpain and johnt'a austin,2007,nw,m,,,,,,,,,,,,,,,,,,,,
boy krazy,1993,,,,,,,,,,,,,,,,,,,,,,
boy meets girl,1989,,,,,,,,,,,,,,,,,,,,,,
boys club,1989,,,,,,,,,,,,,,,,,,,,,,
boys like girls,2007,w,m,,,,,,,,,,,,,,,,,,,,
boys like girls,2009,w,m,,,,,,,,,,,,,,,,,,,,
boys like girls featuring taylor swift,2010,w,m,,,,,,,,,,,,,,,,,,,,
boyz ii men,1991,nw,,,,,,,,,,,,,,,,,,,,,
boyz ii men,1992,nw,m,,,,,,,,,,,,,,,,,,,,
boyz ii men,1992,nw,m,,,,,,,,,,,,,,,,,,,,
boyz ii men,1992,,,,,,,,,,,,,,,,,,,,,,
boyz ii men,1993,,,,,,,,,,,,,,,,,,,,,,
boyz ii men,1994,nw,m,,,,,,,,,,,,,,,,,,,,
boyz ii men,1995,nw,m,,,,,,,,,,,,,,,,,,,,
boyz ii men,1995,nw,m,,,,,,,,,,,,,,,,,,,,
boyz ii men,1995,,m,,,,,,,,,,,,,,,,,,,,
boyz ii men,1995,nw,m,,,,,,,,,,,,,,,,,,,,
boyz ii men,1997,nw,m,,,,,,,,,,,,,,,,,,,,
boyz ii men,1998,nw,m,,,,,,,,,,,,,,,,,,,,
boyz ii men,1998,nw,m,,,,,,,,,,,,,,,,,,,,
boz scaggs,1976,,,,,,,,,,,,,,,,,,,,,,
boz scaggs,1977,,,,,,,,,,,,,,,,,,,,,,
boz scaggs,1980,,,,,,,,,,,,,,,,,,,,,,
boz scaggs,1980,,,,,,,,,,,,,,,,,,,,,,
boz scaggs,1981,,,,,,,,,,,,,,,,,,,,,,
brad paisley,2009,w,m,,,,,,,,,,,,,,,,,,,,
brad paisley and carrie underwood,2011,w,m,,,,,,,,,,,,,,,,,,,,
brandy,1994,nw,f,,,,,,,,,,,,,,,,,,,,
brandy,1995,nw,f,,,,,,,,,,,,,,,,,,,,
brandy,1995,,f,,,,,,,,,,,,,,,,,,,,
brandy,1995,nw,f,,,,,,,,,,,,,,,,,,,,
brandy,1996,nw,f,,,,,,,,,,,,,,,,,,,,
brandy,1999,nw,f,,,,,,,,,,,,,,,,,,,,
brandy,1999,nw,f,,,,,,,,,,,,,,,,,,,,
brandy,2002,nw,f,,,,,,,,,,,,,,,,,,,,
brandy,2002,nw,f,,,,,,,,,,,,,,,,,,,,
brandy and monica,1998,nw,f,,,,,,,,,,,,,,,,,,,,
brandy featuring wanya morris,1995,nw,f,,,,,,,,,,,,,,,,,,,,
brantley gilbert,2014,w,m,,,,,,,,,,,,,,,,,,,,
bread,1970,,,,,,,,,,,,,,,,,,,,,,
bread,1971,w,m,,,,,,,,,,,,,,,,,,,,
bread,1972,,,,,,,,,,,,,,,,,,,,,,
bread,1977,,,,,,,,,,,,,,,,,,,,,,
breakfast club,1987,,,,,,,,,,,,,,,,,,,,,,
breathe,1988,,,,,,,,,,,,,,,,,,,,,,
breathe,1989,,,,,,,,,,,,,,,,,,,,,,
brenda k starr,1988,,,,,,,,,,,,,,,,,,,,,,
brenda lee,1965,w,f,,,,,,,,,,,,,,,,,,,,
brenda lee,1966,,,,,,,,,,,,,,,,,,,,,,
brenda russell featuring joe esposito,1988,,,,,,,,,,,,,,,,,,,,,,
brenda the tabulations,1971,,,,,,,,,,,,,,,,,,,,,,
brenton wood,1967,,,,,,,,,,,,,,,,,,,,,,
brewer shipley,1971,,,,,,,,,,,,,,,,,,,,,,
brian mcknight,1993,,,,,,,,,,,,,,,,,,,,,,
brian mcknight,1999,nw,m,,,,,,,,,,,,,,,,,,,,
brian mcknight,2000,nw,m,,,,,,,,,,,,,,,,,,,,
brian mcknight featuring mase,1997,nw,m,,,,,,,,,,,,,,,,,,,,
brick,1977,,,,,,,,,,,,,,,,,,,,,,
britney spears,1999,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,1999,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2000,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2000,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2004,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2004,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2008,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2008,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2009,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2009,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2009,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2009,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2010,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2011,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2011,w,f,,,,,,,,,,,,,,,,,,,,
britney spears,2011,w,f,,,,,,,,,,,,,,,,,,,,
brock and the bizz,1997,,,,,,,,,,,,,,,,,,,,,,
brook benton,1970,,,,,,,,,,,,,,,,,,,,,,
brooke valentine featuring lil jon and big boi,2005,nw,f,,,,,,,,,,,,,,,,,,,,
brooks dunn,2001,w,m,,,,,,,,,,,,,,,,,,,,
brooks dunn,2003,w,m,,,,,,,,,,,,,,,,,,,,
brownstone,1995,,,,,,,,,,,,,,,,,,,,,,
brownsville station,1974,,,,,,,,,,,,,,,,,,,,,,
bruce hornsby and the range,1987,,,,,,,,,,,,,,,,,,,,,,
bruce hornsby and the range,1987,,,,,,,,,,,,,,,,,,,,,,
bruce hornsby and the range,1988,,,,,,,,,,,,,,,,,,,,,,
bruce springsteen,1981,,,,,,,,,,,,,,,,,,,,,,
bruce springsteen,1984,,,,,,,,,,,,,,,,,,,,,,
bruce springsteen,1984,,,,,,,,,,,,,,,,,,,,,,
bruce springsteen,1985,,,,,,,,,,,,,,,,,,,,,,
bruce springsteen,1985,,,,,,,,,,,,,,,,,,,,,,
bruce springsteen,1985,,,,,,,,,,,,,,,,,,,,,,
bruce springsteen,1987,,,,,,,,,,,,,,,,,,,,,,
bruce springsteen,1994,w,m,,,,,,,,,,,,,,,,,,,,
bruce springsteen,1997,,m,,,,,,,,,,,,,,,,,,,,
bruce willis,1987,,,,,,,,,,,,,,,,,,,,,,
bruno mars,2010,nw,m,,,,,,,,,,,,,,,,,,,,
bruno mars,2011,nw,m,,,,,,,,,,,,,,,,,,,,
bruno mars,2011,nw,m,,,,,,,,,,,,,,,,,,,,
bruno mars,2011,nw,m,,,,,,,,,,,,,,,,,,,,
bruno mars,2012,nw,m,,,,,,,,,,,,,,,,,,,,
bruno mars,2013,nw,m,,,,,,,,,,,,,,,,,,,,
bruno mars,2013,nw,m,,,,,,,,,,,,,,,,,,,,
bruno mars,2013,nw,m,,,,,,,,,,,,,,,,,,,,
bryan adams,1983,,,,,,,,,,,,,,,,,,,,,,
bryan adams,1985,,,,,,,,,,,,,,,,,,,,,,
bryan adams,1985,,,,,,,,,,,,,,,,,,,,,,
bryan adams,1985,,,,,,,,,,,,,,,,,,,,,,
bryan adams,1987,,,,,,,,,,,,,,,,,,,,,,
bryan adams,1991,w,m,,,,,,,,,,,,,,,,,,,,
bryan adams,1991,w,m,,,,,,,,,,,,,,,,,,,,
bryan adams,1992,w,m,,,,,,,,,,,,,,,,,,,,
bryan adams,1992,,,,,,,,,,,,,,,,,,,,,,
bryan adams,1994,w,m,,,,,,,,,,,,,,,,,,,,
bryan adams,1995,w,m,,,,,,,,,,,,,,,,,,,,
bryan adams rod stewart and sting,1994,w,m,,,,,,,,,,,,,,,,,,,,
bt express,1975,,,,,,,,,,,,,,,,,,,,,,
bt express,1975,,,,,,,,,,,,,,,,,,,,,,
bubba sparxxx featuring ying yang twins,2006,w,m,,,,,,,,,,,,,,,,,,,,
buckcherry,2008,w,m,,,,,,,,,,,,,,,,,,,,
buckner garcia,1982,,,,,,,,,,,,,,,,,,,,,,
Buffalo Springfield,0,w,m,,,,,,,,,,,,,,,,,,,,
buffalo springfield,1967,w,,,,,,,,,,,,,,,,,,,,,
burton cummings,1977,,,,,,,,,,,,,,,,,,,,,,
busta rhymes,1996,nw,m,,,,,,,,,,,,,,,,,,,,
busta rhymes,1998,nw,m,,,,,,,,,,,,,,,,,,,,
busta rhymes,1998,nw,m,,,,,,,,,,,,,,,,,,,,
busta rhymes,2006,nw,m,,,,,,,,,,,,,,,,,,,,
busta rhymes and mariah carey featuring flipmode squad,2003,nw,m,,,,,,,,,,,,,,,,,,,,
busta rhymes featuring janet,1999,nw,m,,,,,,,,,,,,,,,,,,,,
busta rhymes featuring p diddy and pharrell,2002,nw,m,,,,,,,,,,,,,,,,,,,,
bw stevenson,1973,,,,,,,,,,,,,,,,,,,,,,
c w mccall,1976,,,,,,,,,,,,,,,,,,,,,,
cah out,2012,nw,m,,,,,,,,,,,,,,,,,,,,
cali swag district,2010,nw,m,,,,,,,,,,,,,,,,,,,,
calloway,1990,,,,,,,,,,,,,,,,,,,,,,
calvin harris,2012,w,m,,,,,,,,,,,,,,,,,,,,
calvin harris,2014,w,m,,,,,,,,,,,,,,,,,,,,
calvin harris and disciples,2015,w,m,,,,,,,,,,,,,,,,,,,,
calvin harris featuring ellie goulding,2013,w,m,,,,,,,,,,,,,,,,,,,,
calvin harris featuring florence welch,2013,w,m,,,,,,,,,,,,,,,,,,,,
calvin harris featuring neyo,2012,w,m,,,,,,,,,,,,,,,,,,,,
cameo,1986,,,,,,,,,,,,,,,,,,,,,,
camron featuring juelz santana,2002,nw,m,,,,,,,,,,,,,,,,,,,,
camron featuring juelz santana and freekey zekey,2002,nw,m,,,,,,,,,,,,,,,,,,,,
candi staton,1976,,,,,,,,,,,,,,,,,,,,,,
candlebox,1994,,,,,,,,,,,,,,,,,,,,,,
capital cities,2013,w,m,,,,,,,,,,,,,,,,,,,,
captain hollywood project,1993,,,,,,,,,,,,,,,,,,,,,,
captain tennille,1975,,,,,,,,,,,,,,,,,,,,,,
captain tennille,1976,,,,,,,,,,,,,,,,,,,,,,
captain tennille,1976,,,,,,,,,,,,,,,,,,,,,,
captain tennille,1977,,,,,,,,,,,,,,,,,,,,,,
captain tennille,1980,,,,,,,,,,,,,,,,,,,,,,
Carl Bean,0,nw,m,,,,,,,,,,,,,,,,,,,,
carl douglas,1975,,,,,,,,,,,,,,,,,,,,,,
carl thomas,2000,nw,m,,,,,,,,,,,,,,,,,,,,
carla thomas,1966,,,,,,,,,,,,,,,,,,,,,,
carly rae jepsen,2012,w,f,,,,,,,,,,,,,,,,,,,,
carly simon,1971,,,,,,,,,,,,,,,,,,,,,,
carly simon,1972,w,f,,,,,,,,,,,,,,,,,,,,
carly simon,1973,w,f,,,,,,,,,,,,,,,,,,,,
carly simon,1977,,,,,,,,,,,,,,,,,,,,,,
carly simon,1978,,,,,,,,,,,,,,,,,,,,,,
carly simon james taylor,1974,w,,,,,,,,,,,,,,,,,,,,,
carol douglas,1975,,,,,,,,,,,,,,,,,,,,,,
carole king,1971,w,f,,,,,,,,,,,,,,,,,,,,
carole king,1980,,,,,,,,,,,,,,,,,,,,,,
carrie underwood,2005,w,f,,,,,,,,,,,,,,,,,,,,
carrie underwood,2006,w,f,,,,,,,,,,,,,,,,,,,,
carrie underwood,2007,w,f,,,,,,,,,,,,,,,,,,,,
carrie underwood,2010,w,f,,,,,,,,,,,,,,,,,,,,
carrie underwood,2012,w,f,,,,,,,,,,,,,,,,,,,,
carrie underwood,2012,w,f,,,,,,,,,,,,,,,,,,,,
cascada,2006,w,f,,,,,,,,,,,,,,,,,,,,
case,1999,,,,,,,,,,,,,,,,,,,,,,
case,2001,nw,m,,,,,,,,,,,,,,,,,,,,
case featuring foxy brown,1996,,,,,,,,,,,,,,,,,,,,,,
case featuring joe,1999,,,,,,,,,,,,,,,,,,,,,,
cassidy featuring r kelly,2004,nw,m,,,,,,,,,,,,,,,,,,,,
cassie,2006,nw,f,,,,,,,,,,,,,,,,,,,,
cat stevens,1971,w,m,,,,,,,,,,,,,,,,,,,,
cat stevens,1972,,,,,,,,,,,,,,,,,,,,,,
cat stevens,1974,w,m,,,,,,,,,,,,,,,,,,,,
cathy dennis,1991,,,,,,,,,,,,,,,,,,,,,,
cathy dennis,1991,,,,,,,,,,,,,,,,,,,,,,
cathy dennis,1991,,,,,,,,,,,,,,,,,,,,,,
cc music factory,1991,,,,,,,,,,,,,,,,,,,,,,
cc music factory,1991,,,,,,,,,,,,,,,,,,,,,,
cc music factory,1991,,,,,,,,,,,,,,,,,,,,,,
cece peniston,1992,,,,,,,,,,,,,,,,,,,,,,
cece peniston,1992,,,,,,,,,,,,,,,,,,,,,,
cece peniston,1992,,,,,,,,,,,,,,,,,,,,,,
cee lo green,2011,nw,m,,,,,,,,,,,,,,,,,,,,
celine dion,1991,w,f,,,,,,,,,,,,,,,,,,,,
celine dion,1992,w,f,,,,,,,,,,,,,,,,,,,,
celine dion,1994,w,f,,,,,,,,,,,,,,,,,,,,
celine dion,1996,w,f,,,,,,,,,,,,,,,,,,,,
celine dion,1996,w,f,,,,,,,,,,,,,,,,,,,,
celine dion,1997,w,f,,,,,,,,,,,,,,,,,,,,
celine dion,1997,w,f,,,,,,,,,,,,,,,,,,,,
celine dion,1998,w,f,,,,,,,,,,,,,,,,,,,,
celine dion,2000,w,f,,,,,,,,,,,,,,,,,,,,
celine dion,2002,w,f,,,,,,,,,,,,,,,,,,,,
celine dion and peabo bryson,1992,,,,,,,,,,,,,,,,,,,,,,
chad brock,2000,w,m,,,,,,,,,,,,,,,,,,,,
chad kroeger featuring josey scott,2002,w,m,,,,,,,,,,,,,,,,,,,,
chairmen of the board,1970,,,,,,,,,,,,,,,,,,,,,,
chaka khan,1985,nw,f,,,,,,,,,,,,,,,,,,,,
chamillionaire featuring krayzie bone,2006,nw,m,,,,,,,,,,,,,,,,,,,,
champaign,1981,,,,,,,,,,,,,,,,,,,,,,
champaign,1983,,,,,,,,,,,,,,,,,,,,,,
changing faces,1994,,,,,,,,,,,,,,,,,,,,,,
changing faces,1997,,,,,,,,,,,,,,,,,,,,,,
chante moore,1999,,,,,,,,,,,,,,,,,,,,,,
charlene,1982,,,,,,,,,,,,,,,,,,,,,,
charles eddie,1992,,,,,,,,,,,,,,,,,,,,,,
charles wright the watts 103rd street rhythm band,1970,,,,,,,,,,,,,,,,,,,,,,
charles wright the watts 103rd street rhythm band,1970,,,,,,,,,,,,,,,,,,,,,,
charley pride,1972,,,,,,,,,,,,,,,,,,,,,,
charli xcx,2014,w,f,,,,,,,,,,,,,,,,,,,,
charlie daniels band,1980,,,,,,,,,,,,,,,,,,,,,,
charlie dore,1980,,,,,,,,,,,,,,,,,,,,,,
charlie puth featuring meghan trainor,2015,w,m,,,,,,,,,,,,,,,,,,,,
charlie rich,1973,,,,,,,,,,,,,,,,,,,,,,
charlie rich,1974,,,,,,,,,,,,,,,,,,,,,,
charlie rich,1974,,,,,,,,,,,,,,,,,,,,,,
cheap trick,1979,,,,,,,,,,,,,,,,,,,,,,
cheap trick,1988,,,,,,,,,,,,,,,,,,,,,,
cheap trick,1988,,,,,,,,,,,,,,,,,,,,,,
checkmates ltd,1969,,,,,,,,,,,,,,,,,,,,,,
cher,1965,w,f,,,,,,,,,,,,,,,,,,,,
cher,1966,w,f,,,,,,,,,,,,,,,,,,,,
cher,1971,w,,,,,,,,,,,,,,,,,,,,,
cher,1972,w,f,,,,,,,,,,,,,,,,,,,,
cher,1973,w,f,,,,,,,,,,,,,,,,,,,,
